Product ID,Product Name,Category,Warehouse,Location,Quantity,Price,Supplier,Status,Last Restocked,Inventory Value,Stock Score
1434,Gadget Z,Furniture,Warehouse 1,Aisle 3,150.0,29.99,Supplier C,Out of Stock,20-12-2022,4498.5,0.0
1996,Widget B,Furniture,Warehouse 3,Aisle 2,100.0,19.99,Supplier C,Low Stock,20-12-2022,1998.9999999999998,0.5
1085,Widget A,Toys,Warehouse 1,Aisle 4,200.0,29.99,Supplier A,In Stock,15-01-2023,5998.0,1.0
1696,Gadget Y,Toys,Warehouse 2,Aisle 1,50.0,29.99,Supplier C,Low Stock,Not Available,1499.5,0.5
1284,Widget A,Clothing,Warehouse 2,Aisle 2,150.0,19.99,Supplier B,Out of Stock,20-12-2022,2998.4999999999995,0.0
1973,Gadget Z,Furniture,Warehouse 2,Aisle 1,100.0,29.99,Supplier C,In Stock,25-04-2023,2999.0,1.0
1219,Widget B,Furniture,Warehouse 2,Aisle 2,200.0,49.99,Supplier D,Low Stock,05-03-2023,9998.0,0.5
1068,Gadget X,Furniture,Warehouse 3,Aisle 2,150.0,19.99,Supplier D,Out of Stock,20-12-2022,2998.4999999999995,0.0
1046,Gadget Y,Furniture,Warehouse 1,Aisle 5,100.0,9.99,Supplier D,In Stock,15-01-2023,999.0,1.0
1093,Widget B,Furniture,Warehouse 3,Aisle 4,100.0,29.99,Supplier A,Low Stock,Not Available,2999.0,0.5
1749,Gadget Z,Electronics,Warehouse 2,Aisle 4,150.0,29.99,Supplier B,Out of Stock,05-03-2023,4498.5,0.0
1957,Gadget Y,Toys,Warehouse 3,Aisle 2,200.0,19.99,Supplier C,Low Stock,20-12-2022,3997.9999999999995,0.5
1452,Widget C,Electronics,Warehouse 1,Aisle 3,50.0,29.99,Supplier B,Low Stock,Not Available,1499.5,0.5
1203,Widget A,Furniture,Warehouse 3,Aisle 3,150.0,29.99,Supplier B,In Stock,Not Available,4498.5,1.0
1911,Gadget Z,Clothing,Warehouse 1,Aisle 1,200.0,29.99,Supplier D,In Stock,Not Available,5998.0,1.0
1217,Widget C,Clothing,Warehouse 3,Aisle 1,150.0,19.99,Supplier D,Out of Stock,15-01-2023,2998.4999999999995,0.0
1473,Widget B,Furniture,Warehouse 1,Aisle 5,100.0,29.99,Supplier D,In Stock,25-04-2023,2999.0,1.0
1431,Gadget X,Furniture,Warehouse 1,Aisle 2,150.0,9.99,Supplier A,Out of Stock,Not Available,1498.5,0.0
1340,Gadget Y,Clothing,Warehouse 2,Aisle 1,150.0,19.99,Supplier B,Low Stock,05-03-2023,2998.4999999999995,0.5
1550,Widget A,Electronics,Warehouse 1,Aisle 1,300.0,49.99,Supplier B,Low Stock,20-12-2022,14997.0,0.5
1611,Gadget Y,Electronics,Warehouse 2,Aisle 2,50.0,19.99,Supplier A,Out of Stock,05-03-2023,999.4999999999999,0.0
1288,Widget B,Furniture,Warehouse 2,Aisle 5,150.0,29.99,Supplier A,Low Stock,15-01-2023,4498.5,0.5
1253,Gadget Y,Electronics,Warehouse 2,Aisle 1,100.0,19.99,Supplier A,In Stock,15-01-2023,1998.9999999999998,1.0
1733,Widget A,Clothing,Warehouse 3,Aisle 5,50.0,9.99,Supplier B,Low Stock,05-03-2023,499.5,0.5
1356,Widget B,Electronics,Warehouse 3,Aisle 4,200.0,9.99,Supplier B,In Stock,25-04-2023,1998.0,1.0
1022,Gadget Y,Furniture,Warehouse 3,Aisle 5,150.0,49.99,Supplier D,Out of Stock,15-01-2023,7498.5,0.0
1761,Gadget X,Clothing,Warehouse 3,Aisle 3,50.0,29.99,Supplier D,Out of Stock,15-01-2023,1499.5,0.0
1521,Gadget Z,Electronics,Warehouse 1,Aisle 3,100.0,29.99,Supplier B,Low Stock,05-03-2023,2999.0,0.5
1757,Widget B,Toys,Warehouse 1,Aisle 5,300.0,29.99,Supplier D,Low Stock,15-01-2023,8997.0,0.5
1836,Gadget Z,Clothing,Warehouse 3,Aisle 3,150.0,29.99,Supplier A,In Stock,25-04-2023,4498.5,1.0
1099,Widget B,Clothing,Warehouse 1,Aisle 4,150.0,9.99,Supplier C,In Stock,25-04-2023,1498.5,1.0
1801,Gadget X,Toys,Warehouse 1,Aisle 2,100.0,9.99,Supplier D,Low Stock,25-04-2023,999.0,0.5
1179,Gadget Z,Toys,Warehouse 2,Aisle 3,100.0,19.99,Supplier B,Low Stock,20-12-2022,1998.9999999999998,0.5
1222,Widget C,Clothing,Warehouse 2,Aisle 3,150.0,49.99,Supplier D,Out of Stock,25-04-2023,7498.5,0.0
1905,Widget A,Toys,Warehouse 2,Aisle 5,300.0,49.99,Supplier D,Out of Stock,25-04-2023,14997.0,0.0
1761,Widget C,Furniture,Warehouse 2,Aisle 4,50.0,49.99,Supplier D,Out of Stock,20-12-2022,2499.5,0.0
1658,Gadget Y,Furniture,Warehouse 1,Aisle 2,150.0,19.99,Supplier C,Low Stock,Not Available,2998.4999999999995,0.5
1441,Gadget X,Furniture,Warehouse 3,Aisle 5,100.0,49.99,Supplier A,Low Stock,15-01-2023,4999.0,0.5
1607,Widget C,Clothing,Warehouse 1,Aisle 5,150.0,29.99,Supplier B,Low Stock,25-04-2023,4498.5,0.5
1768,Widget B,Toys,Warehouse 1,Aisle 4,200.0,19.99,Supplier C,Out of Stock,15-01-2023,3997.9999999999995,0.0
1324,Gadget Y,Toys,Warehouse 1,Aisle 2,300.0,29.99,Supplier B,Low Stock,05-03-2023,8997.0,0.5
1515,Gadget Y,Electronics,Warehouse 2,Aisle 4,300.0,19.99,Supplier B,In Stock,15-01-2023,5996.999999999999,1.0
1015,Widget C,Electronics,Warehouse 2,Aisle 2,150.0,49.99,Supplier B,Low Stock,20-12-2022,7498.5,0.5
1791,Widget C,Toys,Warehouse 2,Aisle 4,150.0,29.99,Supplier C,Low Stock,15-01-2023,4498.5,0.5
1335,Gadget X,Toys,Warehouse 3,Aisle 5,100.0,29.99,Supplier A,Low Stock,15-01-2023,2999.0,0.5
1758,Widget A,Toys,Warehouse 1,Aisle 5,150.0,29.99,Supplier B,Low Stock,15-01-2023,4498.5,0.5
1257,Widget C,Clothing,Warehouse 3,Aisle 1,50.0,19.99,Supplier A,Low Stock,Not Available,999.4999999999999,0.5
1496,Widget C,Toys,Warehouse 2,Aisle 3,300.0,29.99,Supplier A,In Stock,Not Available,8997.0,1.0
1987,Gadget Z,Electronics,Warehouse 3,Aisle 4,300.0,49.99,Supplier D,In Stock,05-03-2023,14997.0,1.0
1895,Widget B,Clothing,Warehouse 1,Aisle 1,150.0,29.99,Supplier C,Low Stock,20-12-2022,4498.5,0.5
1159,Gadget Z,Toys,Warehouse 1,Aisle 3,150.0,29.99,Supplier C,Out of Stock,15-01-2023,4498.5,0.0
1474,Gadget Z,Electronics,Warehouse 2,Aisle 4,300.0,49.99,Supplier D,Low Stock,15-01-2023,14997.0,0.5
1851,Gadget Y,Clothing,Warehouse 2,Aisle 2,50.0,49.99,Supplier D,Low Stock,15-01-2023,2499.5,0.5
1663,Widget A,Toys,Warehouse 3,Aisle 3,150.0,29.99,Supplier A,Low Stock,15-01-2023,4498.5,0.5
1907,Widget B,Toys,Warehouse 2,Aisle 5,50.0,29.99,Supplier B,Out of Stock,Not Available,1499.5,0.0
1689,Gadget X,Toys,Warehouse 2,Aisle 1,150.0,19.99,Supplier C,Out of Stock,05-03-2023,2998.4999999999995,0.0
1674,Gadget X,Clothing,Warehouse 1,Aisle 3,300.0,29.99,Supplier B,Out of Stock,25-04-2023,8997.0,0.0
1379,Widget C,Electronics,Warehouse 2,Aisle 3,200.0,29.99,Supplier B,In Stock,20-12-2022,5998.0,1.0
1544,Widget C,Electronics,Warehouse 2,Aisle 5,300.0,29.99,Supplier D,Out of Stock,15-01-2023,8997.0,0.0
1928,Gadget X,Furniture,Warehouse 1,Aisle 4,150.0,49.99,Supplier B,In Stock,05-03-2023,7498.5,1.0
1956,Widget C,Toys,Warehouse 1,Aisle 2,300.0,29.99,Supplier A,In Stock,25-04-2023,8997.0,1.0
1690,Widget A,Furniture,Warehouse 3,Aisle 5,300.0,49.99,Supplier D,Out of Stock,05-03-2023,14997.0,0.0
1426,Gadget Z,Furniture,Warehouse 2,Aisle 2,100.0,49.99,Supplier B,Out of Stock,Not Available,4999.0,0.0
1612,Widget C,Electronics,Warehouse 1,Aisle 4,300.0,29.99,Supplier D,Out of Stock,25-04-2023,8997.0,0.0
1267,Gadget Y,Clothing,Warehouse 3,Aisle 3,300.0,9.99,Supplier A,In Stock,05-03-2023,2997.0,1.0
1834,Widget C,Clothing,Warehouse 3,Aisle 2,50.0,29.99,Supplier A,Low Stock,Not Available,1499.5,0.5
1576,Widget B,Electronics,Warehouse 2,Aisle 1,200.0,49.99,Supplier B,Out of Stock,05-03-2023,9998.0,0.0
1416,Widget A,Clothing,Warehouse 2,Aisle 1,50.0,49.99,Supplier D,Out of Stock,05-03-2023,2499.5,0.0
1167,Widget B,Furniture,Warehouse 3,Aisle 5,50.0,9.99,Supplier B,Out of Stock,25-04-2023,499.5,0.0
1841,Widget B,Toys,Warehouse 1,Aisle 4,150.0,19.99,Supplier B,In Stock,Not Available,2998.4999999999995,1.0
1042,Gadget Y,Electronics,Warehouse 3,Aisle 5,100.0,9.99,Supplier D,In Stock,15-01-2023,999.0,1.0
1555,Widget A,Toys,Warehouse 2,Aisle 5,50.0,9.99,Supplier B,Low Stock,20-12-2022,499.5,0.5
1284,Widget A,Clothing,Warehouse 1,Aisle 5,150.0,49.99,Supplier A,Out of Stock,25-04-2023,7498.5,0.0
1396,Widget A,Toys,Warehouse 1,Aisle 1,150.0,29.99,Supplier D,In Stock,Not Available,4498.5,1.0
1011,Widget A,Clothing,Warehouse 3,Aisle 1,300.0,9.99,Supplier D,Low Stock,05-03-2023,2997.0,0.5
1606,Widget A,Clothing,Warehouse 2,Aisle 5,150.0,19.99,Supplier D,Out of Stock,Not Available,2998.4999999999995,0.0
1301,Gadget Y,Furniture,Warehouse 3,Aisle 1,100.0,29.99,Supplier D,In Stock,20-12-2022,2999.0,1.0
1897,Widget C,Clothing,Warehouse 3,Aisle 4,100.0,9.99,Supplier B,Out of Stock,20-12-2022,999.0,0.0
1252,Widget B,Furniture,Warehouse 3,Aisle 5,300.0,9.99,Supplier B,Out of Stock,15-01-2023,2997.0,0.0
1498,Widget A,Furniture,Warehouse 1,Aisle 1,150.0,19.99,Supplier A,In Stock,15-01-2023,2998.4999999999995,1.0
1753,Widget C,Furniture,Warehouse 1,Aisle 2,200.0,29.99,Supplier C,In Stock,20-12-2022,5998.0,1.0
1034,Widget C,Electronics,Warehouse 2,Aisle 5,150.0,9.99,Supplier C,In Stock,25-04-2023,1498.5,1.0
1726,Widget B,Electronics,Warehouse 2,Aisle 5,300.0,9.99,Supplier A,Out of Stock,25-04-2023,2997.0,0.0
1848,Gadget Y,Clothing,Warehouse 3,Aisle 4,150.0,29.99,Supplier C,Out of Stock,05-03-2023,4498.5,0.0
1089,Gadget X,Furniture,Warehouse 3,Aisle 3,150.0,19.99,Supplier A,Low Stock,15-01-2023,2998.4999999999995,0.5
1775,Gadget X,Electronics,Warehouse 3,Aisle 3,150.0,9.99,Supplier B,Out of Stock,05-03-2023,1498.5,0.0
1604,Widget C,Furniture,Warehouse 2,Aisle 4,200.0,29.99,Supplier D,In Stock,15-01-2023,5998.0,1.0
1921,Gadget Z,Toys,Warehouse 1,Aisle 4,200.0,9.99,Supplier D,Out of Stock,20-12-2022,1998.0,0.0
1969,Gadget Z,Toys,Warehouse 1,Aisle 4,100.0,29.99,Supplier B,Low Stock,25-04-2023,2999.0,0.5
1601,Widget B,Toys,Warehouse 3,Aisle 3,150.0,49.99,Supplier D,Low Stock,25-04-2023,7498.5,0.5
1417,Gadget X,Clothing,Warehouse 3,Aisle 4,150.0,29.99,Supplier D,In Stock,20-12-2022,4498.5,1.0
1114,Widget C,Furniture,Warehouse 3,Aisle 1,150.0,9.99,Supplier C,In Stock,05-03-2023,1498.5,1.0
1616,Gadget Y,Toys,Warehouse 3,Aisle 5,100.0,19.99,Supplier B,Low Stock,05-03-2023,1998.9999999999998,0.5
1902,Gadget X,Electronics,Warehouse 2,Aisle 5,300.0,49.99,Supplier C,Low Stock,Not Available,14997.0,0.5
1195,Widget C,Toys,Warehouse 1,Aisle 2,150.0,29.99,Supplier C,Low Stock,15-01-2023,4498.5,0.5
1825,Widget C,Toys,Warehouse 3,Aisle 2,100.0,29.99,Supplier D,In Stock,05-03-2023,2999.0,1.0
1500,Widget A,Toys,Warehouse 2,Aisle 5,100.0,19.99,Supplier D,Low Stock,20-12-2022,1998.9999999999998,0.5
1625,Gadget Y,Clothing,Warehouse 3,Aisle 1,150.0,29.99,Supplier B,Low Stock,05-03-2023,4498.5,0.5
1492,Widget A,Electronics,Warehouse 3,Aisle 3,100.0,29.99,Supplier D,In Stock,25-04-2023,2999.0,1.0
1074,Widget B,Furniture,Warehouse 1,Aisle 3,200.0,9.99,Supplier D,Out of Stock,15-01-2023,1998.0,0.0
1412,Widget A,Electronics,Warehouse 3,Aisle 1,200.0,29.99,Supplier B,Out of Stock,Not Available,5998.0,0.0
1375,Widget A,Furniture,Warehouse 1,Aisle 3,50.0,29.99,Supplier D,Low Stock,15-01-2023,1499.5,0.5
1419,Gadget X,Clothing,Warehouse 1,Aisle 4,150.0,29.99,Supplier C,Out of Stock,25-04-2023,4498.5,0.0
1728,Gadget Z,Clothing,Warehouse 1,Aisle 5,300.0,9.99,Supplier B,Out of Stock,25-04-2023,2997.0,0.0
1276,Widget C,Clothing,Warehouse 2,Aisle 5,50.0,29.99,Supplier D,Out of Stock,25-04-2023,1499.5,0.0
1760,Gadget Y,Clothing,Warehouse 2,Aisle 1,200.0,29.99,Supplier A,Out of Stock,25-04-2023,5998.0,0.0
1675,Widget A,Furniture,Warehouse 1,Aisle 3,50.0,9.99,Supplier B,Low Stock,20-12-2022,499.5,0.5
1393,Gadget Y,Toys,Warehouse 3,Aisle 2,150.0,29.99,Supplier B,Out of Stock,Not Available,4498.5,0.0
1868,Gadget Z,Furniture,Warehouse 1,Aisle 2,150.0,9.99,Supplier A,Out of Stock,25-04-2023,1498.5,0.0
1456,Gadget Z,Electronics,Warehouse 3,Aisle 3,100.0,19.99,Supplier D,In Stock,25-04-2023,1998.9999999999998,1.0
1919,Widget A,Clothing,Warehouse 1,Aisle 2,150.0,29.99,Supplier D,Low Stock,05-03-2023,4498.5,0.5
1191,Widget B,Clothing,Warehouse 3,Aisle 1,100.0,19.99,Supplier B,In Stock,Not Available,1998.9999999999998,1.0
1738,Widget A,Electronics,Warehouse 2,Aisle 1,150.0,49.99,Supplier B,In Stock,15-01-2023,7498.5,1.0
1688,Gadget X,Furniture,Warehouse 3,Aisle 3,200.0,49.99,Supplier D,Low Stock,Not Available,9998.0,0.5
1098,Widget C,Toys,Warehouse 1,Aisle 2,300.0,49.99,Supplier D,Out of Stock,Not Available,14997.0,0.0
1547,Widget B,Toys,Warehouse 2,Aisle 1,200.0,9.99,Supplier C,In Stock,Not Available,1998.0,1.0
1977,Widget A,Electronics,Warehouse 3,Aisle 1,100.0,29.99,Supplier B,Low Stock,25-04-2023,2999.0,0.5
1998,Gadget Y,Toys,Warehouse 3,Aisle 4,300.0,19.99,Supplier B,Out of Stock,25-04-2023,5996.999999999999,0.0
1095,Widget B,Furniture,Warehouse 3,Aisle 4,150.0,19.99,Supplier A,Low Stock,20-12-2022,2998.4999999999995,0.5
1663,Widget B,Furniture,Warehouse 3,Aisle 1,200.0,19.99,Supplier C,In Stock,15-01-2023,3997.9999999999995,1.0
1662,Widget A,Electronics,Warehouse 3,Aisle 3,150.0,19.99,Supplier D,Out of Stock,05-03-2023,2998.4999999999995,0.0
1189,Widget B,Furniture,Warehouse 2,Aisle 5,300.0,49.99,Supplier C,Out of Stock,Not Available,14997.0,0.0
1735,Gadget Y,Clothing,Warehouse 2,Aisle 5,300.0,19.99,Supplier D,Low Stock,15-01-2023,5996.999999999999,0.5
1036,Gadget Z,Electronics,Warehouse 2,Aisle 1,200.0,29.99,Supplier D,Out of Stock,15-01-2023,5998.0,0.0
1779,Widget B,Furniture,Warehouse 2,Aisle 1,150.0,49.99,Supplier C,In Stock,20-12-2022,7498.5,1.0
1368,Gadget Z,Electronics,Warehouse 1,Aisle 1,50.0,19.99,Supplier B,In Stock,05-03-2023,999.4999999999999,1.0
1694,Gadget Y,Toys,Warehouse 2,Aisle 3,150.0,9.99,Supplier D,In Stock,Not Available,1498.5,1.0
1524,Widget A,Furniture,Warehouse 3,Aisle 4,300.0,29.99,Supplier C,Low Stock,05-03-2023,8997.0,0.5
1278,Widget C,Clothing,Warehouse 3,Aisle 1,150.0,29.99,Supplier A,Out of Stock,20-12-2022,4498.5,0.0
1216,Widget B,Furniture,Warehouse 2,Aisle 1,100.0,29.99,Supplier C,Out of Stock,25-04-2023,2999.0,0.0
1866,Widget C,Electronics,Warehouse 3,Aisle 2,50.0,49.99,Supplier A,Out of Stock,15-01-2023,2499.5,0.0
1872,Gadget Y,Electronics,Warehouse 2,Aisle 3,150.0,19.99,Supplier D,In Stock,Not Available,2998.4999999999995,1.0
1797,Widget B,Furniture,Warehouse 3,Aisle 1,100.0,49.99,Supplier C,Out of Stock,25-04-2023,4999.0,0.0
1272,Gadget Z,Clothing,Warehouse 1,Aisle 2,150.0,29.99,Supplier C,In Stock,20-12-2022,4498.5,1.0
1880,Gadget X,Clothing,Warehouse 1,Aisle 5,200.0,9.99,Supplier A,Out of Stock,05-03-2023,1998.0,0.0
1061,Widget C,Clothing,Warehouse 2,Aisle 1,150.0,9.99,Supplier C,In Stock,15-01-2023,1498.5,1.0
1595,Widget B,Electronics,Warehouse 2,Aisle 1,150.0,29.99,Supplier C,Out of Stock,Not Available,4498.5,0.0
1879,Widget C,Furniture,Warehouse 2,Aisle 2,150.0,29.99,Supplier D,Low Stock,25-04-2023,4498.5,0.5
1728,Widget B,Toys,Warehouse 3,Aisle 3,300.0,29.99,Supplier C,Low Stock,25-04-2023,8997.0,0.5
1341,Widget A,Electronics,Warehouse 2,Aisle 1,100.0,19.99,Supplier B,In Stock,15-01-2023,1998.9999999999998,1.0
1396,Gadget Z,Clothing,Warehouse 1,Aisle 5,100.0,29.99,Supplier A,In Stock,05-03-2023,2999.0,1.0
1698,Widget C,Furniture,Warehouse 3,Aisle 1,150.0,29.99,Supplier C,Out of Stock,20-12-2022,4498.5,0.0
1018,Gadget X,Clothing,Warehouse 2,Aisle 5,100.0,29.99,Supplier A,Out of Stock,05-03-2023,2999.0,0.0
1176,Gadget X,Toys,Warehouse 3,Aisle 4,300.0,29.99,Supplier A,Low Stock,05-03-2023,8997.0,0.5
1611,Gadget Y,Clothing,Warehouse 3,Aisle 4,100.0,29.99,Supplier A,Out of Stock,05-03-2023,2999.0,0.0
1395,Widget B,Clothing,Warehouse 2,Aisle 5,150.0,9.99,Supplier C,In Stock,15-01-2023,1498.5,1.0
1444,Widget C,Toys,Warehouse 3,Aisle 3,50.0,29.99,Supplier C,In Stock,15-01-2023,1499.5,1.0
1232,Gadget Y,Furniture,Warehouse 1,Aisle 1,50.0,29.99,Supplier A,In Stock,20-12-2022,1499.5,1.0
1914,Widget C,Electronics,Warehouse 1,Aisle 1,200.0,29.99,Supplier B,In Stock,05-03-2023,5998.0,1.0
1075,Widget B,Furniture,Warehouse 3,Aisle 4,100.0,29.99,Supplier A,In Stock,15-01-2023,2999.0,1.0
1264,Gadget X,Toys,Warehouse 2,Aisle 5,150.0,49.99,Supplier B,Low Stock,20-12-2022,7498.5,0.5
1454,Widget A,Clothing,Warehouse 3,Aisle 1,100.0,9.99,Supplier A,Low Stock,20-12-2022,999.0,0.5
1795,Gadget X,Furniture,Warehouse 1,Aisle 1,150.0,49.99,Supplier D,In Stock,05-03-2023,7498.5,1.0
1717,Gadget Y,Electronics,Warehouse 3,Aisle 3,300.0,19.99,Supplier A,Out of Stock,Not Available,5996.999999999999,0.0
1734,Gadget Z,Toys,Warehouse 3,Aisle 2,100.0,29.99,Supplier A,In Stock,05-03-2023,2999.0,1.0
1383,Widget A,Furniture,Warehouse 1,Aisle 4,100.0,19.99,Supplier C,Low Stock,Not Available,1998.9999999999998,0.5
1563,Gadget Y,Electronics,Warehouse 3,Aisle 4,50.0,29.99,Supplier B,In Stock,20-12-2022,1499.5,1.0
1850,Widget B,Toys,Warehouse 3,Aisle 2,300.0,49.99,Supplier D,Low Stock,15-01-2023,14997.0,0.5
1505,Widget A,Electronics,Warehouse 2,Aisle 1,150.0,29.99,Supplier B,Low Stock,25-04-2023,4498.5,0.5
1366,Gadget Y,Toys,Warehouse 2,Aisle 3,100.0,29.99,Supplier D,In Stock,20-12-2022,2999.0,1.0
1143,Widget B,Clothing,Warehouse 1,Aisle 3,50.0,29.99,Supplier A,In Stock,15-01-2023,1499.5,1.0
1884,Gadget X,Furniture,Warehouse 1,Aisle 4,200.0,29.99,Supplier C,Out of Stock,20-12-2022,5998.0,0.0
1068,Gadget Z,Electronics,Warehouse 1,Aisle 3,300.0,49.99,Supplier C,Low Stock,05-03-2023,14997.0,0.5
1098,Widget B,Toys,Warehouse 2,Aisle 2,50.0,29.99,Supplier B,Out of Stock,Not Available,1499.5,0.0
1395,Widget C,Electronics,Warehouse 1,Aisle 1,50.0,49.99,Supplier C,In Stock,20-12-2022,2499.5,1.0
1024,Widget B,Electronics,Warehouse 1,Aisle 2,50.0,19.99,Supplier B,Low Stock,15-01-2023,999.4999999999999,0.5
1947,Widget B,Furniture,Warehouse 1,Aisle 5,100.0,49.99,Supplier B,Out of Stock,05-03-2023,4999.0,0.0
1890,Gadget Z,Clothing,Warehouse 2,Aisle 4,100.0,9.99,Supplier D,Out of Stock,25-04-2023,999.0,0.0
1468,Widget C,Electronics,Warehouse 3,Aisle 3,200.0,9.99,Supplier B,Out of Stock,05-03-2023,1998.0,0.0
1483,Gadget Y,Toys,Warehouse 1,Aisle 5,150.0,9.99,Supplier D,In Stock,Not Available,1498.5,1.0
1564,Gadget Y,Toys,Warehouse 3,Aisle 3,150.0,29.99,Supplier C,In Stock,05-03-2023,4498.5,1.0
1150,Widget B,Clothing,Warehouse 1,Aisle 1,150.0,29.99,Supplier B,In Stock,25-04-2023,4498.5,1.0
1143,Widget C,Toys,Warehouse 3,Aisle 1,300.0,29.99,Supplier B,Low Stock,15-01-2023,8997.0,0.5
1568,Widget C,Clothing,Warehouse 2,Aisle 1,300.0,49.99,Supplier A,In Stock,20-12-2022,14997.0,1.0
1038,Gadget Z,Toys,Warehouse 2,Aisle 3,200.0,29.99,Supplier B,Low Stock,Not Available,5998.0,0.5
1108,Gadget X,Furniture,Warehouse 1,Aisle 5,300.0,19.99,Supplier B,Out of Stock,25-04-2023,5996.999999999999,0.0
1692,Gadget Y,Electronics,Warehouse 3,Aisle 1,150.0,9.99,Supplier A,Out of Stock,Not Available,1498.5,0.0
1041,Gadget Z,Furniture,Warehouse 2,Aisle 5,150.0,49.99,Supplier A,In Stock,05-03-2023,7498.5,1.0
1185,Widget A,Electronics,Warehouse 1,Aisle 3,50.0,9.99,Supplier C,Out of Stock,Not Available,499.5,0.0
1934,Gadget Y,Electronics,Warehouse 1,Aisle 5,300.0,29.99,Supplier B,In Stock,25-04-2023,8997.0,1.0
1397,Gadget Z,Electronics,Warehouse 2,Aisle 3,100.0,49.99,Supplier C,Low Stock,20-12-2022,4999.0,0.5
1222,Gadget Y,Furniture,Warehouse 2,Aisle 3,100.0,29.99,Supplier C,Out of Stock,20-12-2022,2999.0,0.0
1633,Gadget X,Electronics,Warehouse 1,Aisle 4,50.0,19.99,Supplier A,In Stock,Not Available,999.4999999999999,1.0
1132,Widget A,Furniture,Warehouse 3,Aisle 3,50.0,29.99,Supplier D,Out of Stock,15-01-2023,1499.5,0.0
1162,Gadget X,Clothing,Warehouse 3,Aisle 3,50.0,29.99,Supplier C,Out of Stock,Not Available,1499.5,0.0
1214,Widget A,Toys,Warehouse 3,Aisle 2,100.0,19.99,Supplier D,In Stock,05-03-2023,1998.9999999999998,1.0
1732,Widget B,Toys,Warehouse 1,Aisle 1,150.0,19.99,Supplier B,Out of Stock,20-12-2022,2998.4999999999995,0.0
1234,Gadget Z,Electronics,Warehouse 2,Aisle 4,50.0,29.99,Supplier A,Out of Stock,20-12-2022,1499.5,0.0
1842,Widget A,Furniture,Warehouse 1,Aisle 4,200.0,29.99,Supplier B,Out of Stock,20-12-2022,5998.0,0.0
1657,Gadget X,Toys,Warehouse 2,Aisle 4,50.0,29.99,Supplier B,Out of Stock,15-01-2023,1499.5,0.0
1750,Gadget Y,Furniture,Warehouse 3,Aisle 2,150.0,9.99,Supplier A,Low Stock,15-01-2023,1498.5,0.5
1587,Widget A,Furniture,Warehouse 3,Aisle 3,50.0,49.99,Supplier B,Out of Stock,25-04-2023,2499.5,0.0
1008,Gadget Z,Electronics,Warehouse 2,Aisle 1,100.0,49.99,Supplier A,Out of Stock,Not Available,4999.0,0.0
1073,Widget A,Toys,Warehouse 2,Aisle 5,300.0,9.99,Supplier D,In Stock,Not Available,2997.0,1.0
1953,Widget C,Electronics,Warehouse 1,Aisle 3,50.0,49.99,Supplier B,Low Stock,05-03-2023,2499.5,0.5
1491,Gadget Y,Electronics,Warehouse 3,Aisle 2,300.0,19.99,Supplier A,In Stock,20-12-2022,5996.999999999999,1.0
1912,Gadget Z,Toys,Warehouse 1,Aisle 3,150.0,49.99,Supplier C,In Stock,15-01-2023,7498.5,1.0
1252,Gadget Z,Toys,Warehouse 1,Aisle 3,200.0,49.99,Supplier B,In Stock,05-03-2023,9998.0,1.0
1229,Widget B,Clothing,Warehouse 1,Aisle 2,300.0,9.99,Supplier D,Low Stock,05-03-2023,2997.0,0.5
1518,Gadget X,Clothing,Warehouse 3,Aisle 4,150.0,29.99,Supplier A,In Stock,15-01-2023,4498.5,1.0
1173,Widget B,Furniture,Warehouse 1,Aisle 4,50.0,49.99,Supplier B,In Stock,Not Available,2499.5,1.0
1652,Gadget Z,Toys,Warehouse 1,Aisle 1,150.0,49.99,Supplier B,In Stock,20-12-2022,7498.5,1.0
1167,Gadget Y,Clothing,Warehouse 1,Aisle 1,150.0,29.99,Supplier B,Out of Stock,Not Available,4498.5,0.0
1169,Widget A,Furniture,Warehouse 1,Aisle 4,300.0,9.99,Supplier D,In Stock,05-03-2023,2997.0,1.0
1392,Widget A,Furniture,Warehouse 1,Aisle 5,200.0,29.99,Supplier A,Low Stock,20-12-2022,5998.0,0.5
1945,Gadget Y,Furniture,Warehouse 1,Aisle 3,100.0,9.99,Supplier C,Low Stock,25-04-2023,999.0,0.5
1794,Gadget Z,Clothing,Warehouse 3,Aisle 5,50.0,19.99,Supplier C,Out of Stock,05-03-2023,999.4999999999999,0.0
1633,Widget A,Toys,Warehouse 1,Aisle 3,150.0,9.99,Supplier C,Low Stock,Not Available,1498.5,0.5
1193,Widget A,Electronics,Warehouse 2,Aisle 4,200.0,19.99,Supplier A,Low Stock,Not Available,3997.9999999999995,0.5
1516,Widget A,Furniture,Warehouse 1,Aisle 1,150.0,19.99,Supplier C,Out of Stock,Not Available,2998.4999999999995,0.0
1028,Gadget X,Clothing,Warehouse 1,Aisle 1,150.0,9.99,Supplier D,In Stock,15-01-2023,1498.5,1.0
1164,Gadget X,Clothing,Warehouse 3,Aisle 5,200.0,29.99,Supplier A,Out of Stock,05-03-2023,5998.0,0.0
1421,Widget C,Electronics,Warehouse 3,Aisle 1,100.0,9.99,Supplier B,In Stock,20-12-2022,999.0,1.0
1338,Widget B,Electronics,Warehouse 2,Aisle 4,100.0,49.99,Supplier D,In Stock,Not Available,4999.0,1.0
1647,Gadget Y,Clothing,Warehouse 2,Aisle 5,150.0,49.99,Supplier B,Low Stock,Not Available,7498.5,0.5
